id_pedido,data_pedido,regiao,canal_venda,categoria_produto,produto,quantidade,preco_unitario,desconto,receita,custo,entregue_no_prazo,satisfacao_cliente
1,2025-04-13,Norte,Loja física,Eletrônicos,Tablet,1,2494.62,0.387,1530.05,1219.12,1,7.1
131,2025-02-11,Nordeste,Online,Móveis,Estante,1,754.35,0.277,545.6,371.28,1,7.4
836,2025-03-14,Centro-Oeste,loja fisica,Móveis,Cadeira,6,804.14,0.085,4414.66,3309.42,0,8.5
993,2025-03-03,Sul,Representante,Beleza,Maquiagem,3,120.8,0.061,340.11,175.75,1,8.2
973,2025-06-21,Sudeste,Marketplace,Eletrônicos,Tablet,2,1690.08,-0.05,3232.79,2682.48,1,7.2
372,2025-01-20,Sudeste,Marketplace,Eletrônicos,Notebook,2,1802.56,0.396,2178.45,1653.64,1,9.3
573,2025-05-31,Sudeste,Loja física,Vestuário,Vestido,1,119.76,0.103,107.44,59.43,0,5.0
27,2025-01-22,Nordeste,Loja física,Vestuário,Vestido,2,224.21,0.182,366.94,225.25,1,8.1
1444,2025-06-08,Norte,Loja física,Móveis,Armário,1,1200.95,0.067,1120.39,777.59,1,8.4
1130,2025-09-02,Norte,Online,Móveis,Mesa,3,902.69,0.12,2384.26,1593.35,1,8.3
415,2025-01-13,Sudeste,Loja física,Alimentos,Azeite,3,34.37,0.147,64.69,68.05,1,9.1
80,2025-04-21,Sudeste,Loja física,Eletrônicos,Smartwatch,1,1587.21,0.106,1418.31,1094.2,1,7.3
1172,2025-06-01,Nordeste,loja fisica,Alimentos,Biscoito,1,33.5,0.245,25.3,19.29,1,7.8
519,2025-05-15,Sudeste,Online,Eletrônicos,Smartwatch,1,2377.63,0.039,2283.75,1741.91,1,6.1
508,2025-05-10,Norte,Marketplace,Beleza,Maquiagem,1,113.16,0.132,98.2,47.07,1,8.1
1023,2025-05-12,Nordeste,Representante,Eletrônicos,Smartphone,2,1873.38,0.295,2642.81,2232.17,1,8.3
321,2025-02-15,Nordeste,Online,Móveis,Cadeira,2,630.41,0.376,786.19,528.87,1,
938,2025-03-03,Sudeste,On line,Eletrônicos,Fone Bluetooth,6,1581.62,0.06,8917.86,6815.99,1,7.1
1131,2025-02-10,Sul,Online,Eletrônicos,,2,1661.3,0.202,2653.07,1972.86,1,9.0
342,2025-04-14,Sudeste,Online,Vestuário,Calça,1,161.93,0.088,147.69,78.52,1,6.4
800,2025-03-21,Centro-Oeste,Marketplace,Vestuário,Vestido,1,276.3,0.128,240.85,136.07,1,8.6
1429,2025-03-20,Centro-Oeste,Online,Móveis,Armário,1,458.32,0.035,442.33,264.8,1,7.5
1159,2025-01-25,Sul,Loja física,Vestuário,Vestido,3,209.32,0.127,548.51,295.8,1,10.0
219,2025-04-03,Sudeste,Online,Eletrônicos,Smartphone,2,1462.52,0.037,2815.92,2148.64,0,6.8
155,2025-01-28,Nordeste,Online,Alimentos,Azeite,4,49.45,0.198,158.54,116.07,1,9.5
604,2025-05-16,Nordeste,Marketplace,Beleza,Shampoo,2,120.86,0.073,224.0,106.61,1,8.3
1188,2025-06-26,Nordeste,Loja física,Eletrônicos,Smartphone,5,1908.56,0.248,7179.51,5231.41,1,8.9
975,2025-01-13,Nordeste,Online,Alimentos,Biscoito,1,40.05,0.137,34.57,26.46,1,10.0
1477,2025-02-15,Sudeste,Loja física,Móveis,Mesa,1,789.72,0.09,719.0,479.3,0,4.0
368,2025-05-15,Nordeste,Online,Vestuário,Jaqueta,1,144.75,0.11,128.76,71.85,1,7.4
72,2025-02-13,Sul,Online,Beleza,Maquiagem,4,126.81,0.074,469.93,248.27,1,6.3
1275,2025-01-02,Sudeste,Loja física,Alimentos,Suco,4,66.12,0.246,199.39,147.53,1,7.6
96,2025-03-04,Nordeste,Loja física,Alimentos,Chocolate,4,23.05,0.186,75.05,61.61,1,9.1
1283,2025-01-20,Sul,Online,Eletrônicos,Fone Bluetooth,1,1535.09,0.156,1296.05,1043.08,1,8.9
1158,2025-03-04,Sul,Representante,Móveis,Cadeira,2,680.0,0.086,1242.44,918.08,1,7.1
1303,2025-09-02,Sudeste,Marketplace,Móveis,Sofá,1,784.53,0.075,726.03,516.81,1,9.0
283,2025-06-10,Sudeste,Loja física,Vestuário,Camisa,1,215.43,0.084,197.32,110.36,1,10.0
230,2025-06-17,Sul,Representante,Eletrônicos,Smartwatch,1,1828.82,0.111,1626.73,1236.38,0,7.6
71,2025-05-26,Sudeste,online,Móveis,Mesa,4,637.17,0.189,2066.43,1492.2,1,8.4
133,2025-06-28,Nordeste,Online,Alimentos,Chocolate,4,42.0,0.422,97.05,70.13,1,
1314,2025-11-03,Centro-Oeste,Loja física,Alimentos,Azeite,2,57.27,0.106,102.39,75.8,0,6.8
110,2025-06-11,Sudeste,Marketplace,Móveis,Armário,2,1357.96,0.237,2072.35,1426.87,0,
616,2025-04-18,Nordeste,Loja física,Eletrônicos,Smartphone,2,1892.05,0.127,3304.28,2632.17,1,8.2
